SUMLEV,GEOCODE,GEOID,NAME,BASENAME,FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,TOTAL_POP,POP_ONE_RACE,POP_WHITE,POP_BLACK,POP_NATIVE,POP_ASIAN,POP_PACIFIC,POP_OTHER_RACE,POP_TWO_MORE_RACES,POP_TWO_RACES,POP_WHITE_BLACK,POP_WHITE_NATIVE,POP_WHITE_ASIAN,POP_WHITE_PACIFIC,POP_WHITE_OTHER,POP_BLACK_NATIVE,POP_BLACK_ASIAN,POP_BLACK_PACIFIC,POP_BLACK_OTHER,POP_NATIVE_ASIAN,POP_NATIVE_PACIFIC,POP_NATIVE_OTHER,POP_ASIAN_PACIFIC,POP_ASIAN_OTHER,POP_PACIFIC_OTHER,POP_THREE_RACES
700,2403306-002,7000000US2403306-002,PRINCE GEORGE'S PRECINCT 06-002,PRINCE GEORGE'S PRECINCT 06-002,PLST,MD,0,1,25810,1531,1487,98,1164,4,38,0,183,44,43,12,5,0,0,16,1,4,0,4,0,0,1,0,0,0,0
700,2403306-003,7000000US2403306-003,PRINCE GEORGE'S PRECINCT 06-003,PRINCE GEORGE'S PRECINCT 06-003,PLST,MD,0,1,25811,5951,5720,133,5047,14,79,2,445,231,190,38,6,6,4,35,35,10,1,49,0,0,3,0,3,0,36
700,2403306-004,7000000US2403306-004,PRINCE GEORGE'S PRECINCT 06-004,PRINCE GEORGE'S PRECINCT 06-004,PLST,MD,0,1,25812,5576,5378,155,4843,33,37,0,310,198,175,44,2,4,0,65,13,15,4,25,0,0,0,0,2,1,23
700,2403306-005,7000000US2403306-005,PRINCE GEORGE'S PRECINCT 06-005,PRINCE GEORGE'S PRECINCT 06-005,PLST,MD,0,1,25813,3116,2991,92,2664,27,17,3,188,125,111,39,3,2,0,12,21,2,1,20,0,0,8,0,0,3,10
700,2403306-006,7000000US2403306-006,PRINCE GEORGE'S PRECINCT 06-006,PRINCE GEORGE'S PRECINCT 06-006,PLST,MD,0,1,25814,4965,4785,150,4218,7,52,1,357,180,139,29,5,0,0,34,32,8,0,30,0,0,0,1,0,0,38
700,2403306-007,7000000US2403306-007,PRINCE GEORGE'S PRECINCT 06-007,PRINCE GEORGE'S PRECINCT 06-007,PLST,MD,0,1,25815,5488,5208,384,4490,26,87,3,218,280,236,68,7,21,5,36,39,19,4,24,0,0,8,3,1,1,40
700,2403306-008,7000000US2403306-008,PRINCE GEORGE'S PRECINCT 06-008,PRINCE GEORGE'S PRECINCT 06-008,PLST,MD,0,1,25816,2818,2676,58,2420,12,21,0,165,142,129,28,1,0,0,35,18,13,3,25,0,0,5,0,1,0,11
700,2403306-009,7000000US2403306-009,PRINCE GEORGE'S PRECINCT 06-009,PRINCE GEORGE'S PRECINCT 06-009,PLST,MD,0,1,25817,3455,3300,105,2907,10,28,0,250,155,132,26,1,4,0,44,31,0,9,12,0,0,2,1,0,2,19
700,2403306-010,7000000US2403306-010,PRINCE GEORGE'S PRECINCT 06-010,PRINCE GEORGE'S PRECINCT 06-010,PLST,MD,0,1,25818,4386,4186,155,3674,14,81,0,262,200,176,26,21,2,0,25,32,21,0,41,0,0,6,0,1,1,18
700,2403306-011,7000000US2403306-011,PRINCE GEORGE'S PRECINCT 06-011,PRINCE GEORGE'S PRECINCT 06-011,PLST,MD,0,1,25819,2924,2797,68,2480,21,24,0,204,127,113,21,1,1,1,35,19,4,1,23,0,0,6,0,1,0,13
700,2403306-012,7000000US2403306-012,PRINCE GEORGE'S PRECINCT 06-012,PRINCE GEORGE'S PRECINCT 06-012,PLST,MD,0,1,25820,3462,3377,73,3164,13,13,3,111,85,64,8,0,2,0,5,28,3,0,15,0,1,0,0,1,1,20
700,2403306-013,7000000US2403306-013,PRINCE GEORGE'S PRECINCT 06-013,PRINCE GEORGE'S PRECINCT 06-013,PLST,MD,0,1,25821,3498,3254,302,2472,23,55,9,393,244,204,36,5,11,0,78,21,10,0,33,3,0,6,1,0,0,36
700,2403306-014,7000000US2403306-014,PRINCE GEORGE'S PRECINCT 06-014,PRINCE GEORGE'S PRECINCT 06-014,PLST,MD,0,1,25822,614,583,43,476,1,23,0,40,31,27,5,1,2,0,4,0,6,0,7,2,0,0,0,0,0,1
700,2403306-015,7000000US2403306-015,PRINCE GEORGE'S PRECINCT 06-015,PRINCE GEORGE'S PRECINCT 06-015,PLST,MD,0,1,25823,4892,4717,147,4325,18,27,5,195,175,152,41,2,0,0,22,33,7,0,42,2,0,2,0,0,1,20
700,2403306-016,7000000US2403306-016,PRINCE GEORGE'S PRECINCT 06-016,PRINCE GEORGE'S PRECINCT 06-016,PLST,MD,0,1,25824,5668,5407,123,4942,10,48,0,284,261,229,49,3,2,0,67,55,5,1,31,1,2,7,0,6,0,24
700,2403306-017,7000000US2403306-017,PRINCE GEORGE'S PRECINCT 06-017,PRINCE GEORGE'S PRECINCT 06-017,PLST,MD,0,1,25825,5327,5146,145,4661,34,60,7,239,181,161,38,5,3,0,30,36,6,3,38,0,0,0,1,1,0,17
700,2403306-018,7000000US2403306-018,PRINCE GEORGE'S PRECINCT 06-018,PRINCE GEORGE'S PRECINCT 06-018,PLST,MD,0,1,25826,3336,3124,225,2424,25,79,8,363,212,177,43,0,4,0,66,19,4,0,33,1,0,2,3,0,2,32
700,2403306-019,7000000US2403306-019,PRINCE GEORGE'S PRECINCT 06-019,PRINCE GEORGE'S PRECINCT 06-019,PLST,MD,0,1,25827,3622,3481,79,3239,17,9,2,135,141,118,27,9,0,0,21,14,12,1,34,0,0,0,0,0,0,17
700,2403306-020,7000000US2403306-020,PRINCE GEORGE'S PRECINCT 06-020,PRINCE GEORGE'S PRECINCT 06-020,PLST,MD,0,1,25828,4174,4012,100,3566,30,33,0,283,162,137,27,6,1,0,27,36,18,1,17,0,0,3,1,0,0,24
700,2403306-021,7000000US2403306-021,PRINCE GEORGE'S PRECINCT 06-021,PRINCE GEORGE'S PRECINCT 06-021,PLST,MD,0,1,25829,861,795,45,600,3,19,0,128,66,62,18,5,1,0,20,6,5,0,6,0,0,1,0,0,0,4
700,2403306-022,7000000US2403306-022,PRINCE GEORGE'S PRECINCT 06-022,PRINCE GEORGE'S PRECINCT 06-022,PLST,MD,0,1,25830,5544,5364,95,5046,4,25,0,194,180,164,37,5,3,0,58,30,10,1,16,0,0,1,0,3,0,16
700,2403306-023,7000000US2403306-023,PRINCE GEORGE'S PRECINCT 06-023,PRINCE GEORGE'S PRECINCT 06-023,PLST,MD,0,1,25831,2462,2311,112,1920,13,13,0,253,151,135,31,3,1,0,50,10,5,4,28,0,0,1,0,1,1,14
700,2403306-024,7000000US2403306-024,PRINCE GEORGE'S PRECINCT 06-024,PRINCE GEORGE'S PRECINCT 06-024,PLST,MD,0,1,25832,1317,1254,67,1114,1,11,0,61,63,50,9,1,0,0,10,9,7,1,13,0,0,0,0,0,0,13
700,2403306-025,7000000US2403306-025,PRINCE GEORGE'S PRECINCT 06-025,PRINCE GEORGE'S PRECINCT 06-025,PLST,MD,0,1,25833,447,445,0,438,3,0,0,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
700,2403306-026,7000000US2403306-026,PRINCE GEORGE'S PRECINCT 06-026,PRINCE GEORGE'S PRECINCT 06-026,PLST,MD,0,1,25834,2558,2460,69,2307,1,8,0,75,98,90,28,0,2,1,11,18,0,0,26,2,1,1,0,0,0,7
700,2403306-027,7000000US2403306-027,PRINCE GEORGE'S PRECINCT 06-027,PRINCE GEORGE'S PRECINCT 06-027,PLST,MD,0,1,25835,2191,2042,269,1394,9,29,3,338,149,129,18,9,4,2,42,23,2,4,17,1,0,4,0,3,0,19
700,2403306-028,7000000US2403306-028,PRINCE GEORGE'S PRECINCT 06-028,PRINCE GEORGE'S PRECINCT 06-028,PLST,MD,0,1,25836,1121,1054,97,802,6,14,1,134,67,61,15,1,3,0,24,0,4,0,12,1,0,1,0,0,0,5
700,2403306-029,7000000US2403306-029,PRINCE GEORGE'S PRECINCT 06-029,PRINCE GEORGE'S PRECINCT 06-029,PLST,MD,0,1,25837,1005,980,46,807,21,20,0,86,25,22,5,0,3,0,3,7,1,0,2,0,0,1,0,0,0,3
700,2403306-098,7000000US2403306-098,PRINCE GEORGE'S PRECINCT 06-098,PRINCE GEORGE'S PRECINCT 06-098,PLST,MD,0,1,25838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2403306-099,7000000US2403306-099,PRINCE GEORGE'S PRECINCT 06-099,PRINCE GEORGE'S PRECINCT 06-099,PLST,MD,0,1,25839,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,2403307-001,7000000US2403307-001,PRINCE GEORGE'S PRECINCT 07-001,PRINCE GEORGE'S PRECINCT 07-001,PLST,MD,0,1,25840,1270,1191,111,1023,4,27,0,26,79,55,22,2,0,0,5,11,10,0,4,0,0,0,0,0,1,17
700,2403307-002,7000000US2403307-002,PRINCE GEORGE'S PRECINCT 07-002,PRINCE GEORGE'S PRECINCT 07-002,PLST,MD,0,1,25841,2003,1801,1086,497,19,83,0,116,202,195,44,18,25,0,70,6,2,3,25,1,0,1,0,0,0,2
700,2403307-003,7000000US2403307-003,PRINCE GEORGE'S PRECINCT 07-003,PRINCE GEORGE'S PRECINCT 07-003,PLST,MD,0,1,25842,2737,2473,1426,764,7,95,3,178,264,232,46,24,29,3,78,4,13,0,24,0,3,5,0,2,1,29
700,2403307-004,7000000US2403307-004,PRINCE GEORGE'S PRECINCT 07-004,PRINCE GEORGE'S PRECINCT 07-004,PLST,MD,0,1,25843,2717,2505,1518,712,24,106,0,145,212,192,30,16,24,0,93,8,7,0,12,0,0,2,0,0,0,15
700,2403307-005,7000000US2403307-005,PRINCE GEORGE'S PRECINCT 07-005,PRINCE GEORGE'S PRECINCT 07-005,PLST,MD,0,1,25844,3589,3236,1553,1315,19,120,1,228,353,316,56,32,18,0,138,21,18,1,28,0,0,0,0,1,3,36
700,2403307-006,7000000US2403307-006,PRINCE GEORGE'S PRECINCT 07-006,PRINCE GEORGE'S PRECINCT 07-006,PLST,MD,0,1,25845,3090,2851,684,1935,17,68,2,145,239,215,50,9,18,2,81,15,10,0,25,0,0,4,1,0,0,19
700,2403307-007,7000000US2403307-007,PRINCE GEORGE'S PRECINCT 07-007,PRINCE GEORGE'S PRECINCT 07-007,PLST,MD,0,1,25846,4987,4615,1006,3193,19,260,4,133,372,312,86,10,24,0,61,32,17,3,68,0,0,6,1,4,0,53
700,2403307-008,7000000US2403307-008,PRINCE GEORGE'S PRECINCT 07-008,PRINCE GEORGE'S PRECINCT 07-008,PLST,MD,0,1,25847,3173,2903,652,1949,4,166,1,131,270,239,68,25,5,0,68,24,14,0,31,0,0,3,1,0,0,29
700,2403307-009,7000000US2403307-009,PRINCE GEORGE'S PRECINCT 07-009,PRINCE GEORGE'S PRECINCT 07-009,PLST,MD,0,1,25848,5285,5007,326,4368,6,195,2,110,278,238,72,9,7,0,47,21,13,2,64,0,1,0,1,1,0,30
700,2403307-010,7000000US2403307-010,PRINCE GEORGE'S PRECINCT 07-010,PRINCE GEORGE'S PRECINCT 07-010,PLST,MD,0,1,25849,5267,4964,587,4025,5,227,0,120,303,253,73,7,15,0,49,24,17,0,61,0,0,4,0,3,0,46
700,2403307-011,7000000US2403307-011,PRINCE GEORGE'S PRECINCT 07-011,PRINCE GEORGE'S PRECINCT 07-011,PLST,MD,0,1,25850,5220,5054,130,4743,9,87,0,85,166,132,34,1,1,1,11,38,21,0,22,3,0,0,0,0,0,22
700,2403307-012,7000000US2403307-012,PRINCE GEORGE'S PRECINCT 07-012,PRINCE GEORGE'S PRECINCT 07-012,PLST,MD,0,1,25851,3396,3280,72,3119,7,38,0,44,116,100,25,0,1,0,4,23,13,0,29,0,0,2,1,1,1,12
700,2403307-013,7000000US2403307-013,PRINCE GEORGE'S PRECINCT 07-013,PRINCE GEORGE'S PRECINCT 07-013,PLST,MD,0,1,25852,2843,2661,167,2350,14,58,0,72,182,171,37,2,7,0,33,13,10,0,65,0,0,3,0,1,0,10
700,2403307-014,7000000US2403307-014,PRINCE GEORGE'S PRECINCT 07-014,PRINCE GEORGE'S PRECINCT 07-014,PLST,MD,0,1,25853,2388,2145,633,1224,16,81,1,190,243,217,56,16,9,1,65,16,18,0,32,0,0,2,0,2,0,24
700,2403307-015,7000000US2403307-015,PRINCE GEORGE'S PRECINCT 07-015,PRINCE GEORGE'S PRECINCT 07-015,PLST,MD,0,1,25854,2139,2029,55,1924,3,28,0,19,110,101,34,2,3,0,10,9,10,0,33,0,0,0,0,0,0,9
700,2403307-016,7000000US2403307-016,PRINCE GEORGE'S PRECINCT 07-016,PRINCE GEORGE'S PRECINCT 07-016,PLST,MD,0,1,25855,2282,2102,642,1187,7,133,0,133,180,165,32,12,10,1,46,24,5,1,23,0,0,3,8,0,0,15
700,2403307-017,7000000US2403307-017,PRINCE GEORGE'S PRECINCT 07-017,PRINCE GEORGE'S PRECINCT 07-017,PLST,MD,0,1,25856,2129,2008,223,1589,5,121,1,69,121,105,40,1,12,1,16,17,7,0,8,0,0,2,0,0,1,16
700,2403307-018,7000000US2403307-018,PRINCE GEORGE'S PRECINCT 07-018,PRINCE GEORGE'S PRECINCT 07-018,PLST,MD,0,1,25857,1449,1368,84,1125,0,132,0,27,81,79,31,0,0,0,3,11,18,0,16,0,0,0,0,0,0,2
700,2403307-019,7000000US2403307-019,PRINCE GEORGE'S PRECINCT 07-019,PRINCE GEORGE'S PRECINCT 07-019,PLST,MD,0,1,25858,302,279,19,219,5,32,1,3,23,18,9,3,3,0,2,0,0,0,0,0,0,1,0,0,0,5
700,2403307-020,7000000US2403307-020,PRINCE GEORGE'S PRECINCT 07-020,PRINCE GEORGE'S PRECINCT 07-020,PLST,MD,0,1,25859,448,426,139,248,0,28,0,11,22,18,6,1,4,0,3,0,0,0,4,0,0,0,0,0,0,4
700,2403307-021,7000000US2403307-021,PRINCE GEORGE'S PRECINCT 07-021,PRINCE GEORGE'S PRECINCT 07-021,PLST,MD,0,1,25860,854,797,265,471,3,43,0,15,57,51,6,3,6,0,23,5,4,0,2,0,0,0,0,2,0,6
700,2403307-022,7000000US2403307-022,PRINCE GEORGE'S PRECINCT 07-022,PRINCE GEORGE'S PRECINCT 07-022,PLST,MD,0,1,25861,6424,6081,485,5001,6,461,3,125,343,306,90,2,13,0,36,34,34,1,93,0,0,2,0,1,0,35
700,2403307-023,7000000US2403307-023,PRINCE GEORGE'S PRECINCT 07-023,PRINCE GEORGE'S PRECINCT 07-023,PLST,MD,0,1,25862,2685,2549,55,2447,2,34,0,11,136,117,51,2,3,2,14,24,12,0,8,0,0,1,0,0,0,17
700,2403307-024,7000000US2403307-024,PRINCE GEORGE'S PRECINCT 07-024,PRINCE GEORGE'S PRECINCT 07-024,PLST,MD,0,1,25863,870,759,156,522,7,50,0,24,111,94,25,5,18,0,14,8,7,0,17,0,0,0,0,0,0,17
700,2403308-001,7000000US2403308-001,PRINCE GEORGE'S PRECINCT 08-001,PRINCE GEORGE'S PRECINCT 08-001,PLST,MD,0,1,25864,1909,1768,944,691,26,18,0,89,141,117,26,13,8,6,38,11,1,0,9,4,1,0,0,0,0,24
700,2403309-001,7000000US2403309-001,PRINCE GEORGE'S PRECINCT 09-001,PRINCE GEORGE'S PRECINCT 09-001,PLST,MD,0,1,25865,4875,4520,285,3638,21,146,0,430,355,323,50,3,13,9,133,45,19,0,41,1,3,5,0,1,0,27
700,2403309-002,7000000US2403309-002,PRINCE GEORGE'S PRECINCT 09-002,PRINCE GEORGE'S PRECINCT 09-002,PLST,MD,0,1,25866,1604,1525,100,1248,5,64,0,108,79,73,16,1,3,0,28,11,5,2,6,0,0,1,0,0,0,5
700,2403309-003,7000000US2403309-003,PRINCE GEORGE'S PRECINCT 09-003,PRINCE GEORGE'S PRECINCT 09-003,PLST,MD,0,1,25867,3002,2602,1474,780,37,155,15,141,400,338,82,34,51,0,111,11,15,1,19,3,0,1,7,3,0,50
700,2403309-004,7000000US2403309-004,PRINCE GEORGE'S PRECINCT 09-004,PRINCE GEORGE'S PRECINCT 09-004,PLST,MD,0,1,25868,2832,2667,240,2199,28,41,2,157,165,151,33,6,6,0,47,22,6,0,27,0,0,4,0,0,0,13
700,2403309-005,7000000US2403309-005,PRINCE GEORGE'S PRECINCT 09-005,PRINCE GEORGE'S PRECINCT 09-005,PLST,MD,0,1,25869,3745,3538,254,2661,21,96,1,505,207,190,25,4,0,0,92,19,9,0,37,0,0,4,0,0,0,14
700,2403309-006,7000000US2403309-006,PRINCE GEORGE'S PRECINCT 09-006,PRINCE GEORGE'S PRECINCT 09-006,PLST,MD,0,1,25870,4222,4067,250,3427,20,76,2,292,155,134,23,5,11,0,41,16,9,1,28,0,0,0,0,0,0,19
700,2403309-007,7000000US2403309-007,PRINCE GEORGE'S PRECINCT 09-007,PRINCE GEORGE'S PRECINCT 09-007,PLST,MD,0,1,25871,4680,4406,179,3889,11,128,0,199,274,252,38,11,7,2,72,36,15,3,52,0,0,9,5,2,0,21
700,2403309-008,7000000US2403309-008,PRINCE GEORGE'S PRECINCT 09-008,PRINCE GEORGE'S PRECINCT 09-008,PLST,MD,0,1,25872,7049,6679,362,5823,47,170,2,275,370,315,80,4,2,1,90,27,25,2,65,0,0,2,10,5,2,39
700,2403309-009,7000000US2403309-009,PRINCE GEORGE'S PRECINCT 09-009,PRINCE GEORGE'S PRECINCT 09-009,PLST,MD,0,1,25873,2279,2092,404,1184,39,32,0,433,187,179,36,8,3,0,97,11,2,0,17,0,0,2,2,1,0,8
700,2403309-010,7000000US2403309-010,PRINCE GEORGE'S PRECINCT 09-010,PRINCE GEORGE'S PRECINCT 09-010,PLST,MD,0,1,25874,3230,3049,325,2241,25,124,0,334,181,154,40,10,1,1,56,12,10,1,7,0,0,13,0,1,2,25
700,2403309-011,7000000US2403309-011,PRINCE GEORGE'S PRECINCT 09-011,PRINCE GEORGE'S PRECINCT 09-011,PLST,MD,0,1,25875,5315,4800,396,3878,36,122,0,368,515,483,57,23,6,2,141,26,31,0,192,0,0,3,1,1,0,27
700,2403309-012,7000000US2403309-012,PRINCE GEORGE'S PRECINCT 09-012,PRINCE GEORGE'S PRECINCT 09-012,PLST,MD,0,1,25876,359,333,43,191,0,4,3,92,26,25,3,0,0,0,17,3,1,0,1,0,0,0,0,0,0,1
700,2403309-013,7000000US2403309-013,PRINCE GEORGE'S PRECINCT 09-013,PRINCE GEORGE'S PRECINCT 09-013,PLST,MD,0,1,25877,3121,2955,220,2347,24,51,2,311,166,141,28,3,4,0,35,35,0,1,22,0,0,12,0,0,1,23
700,2403309-014,7000000US2403309-014,PRINCE GEORGE'S PRECINCT 09-014,PRINCE GEORGE'S PRECINCT 09-014,PLST,MD,0,1,25878,16,12,0,10,0,2,0,0,4,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
700,2403309-015,7000000US2403309-015,PRINCE GEORGE'S PRECINCT 09-015,PRINCE GEORGE'S PRECINCT 09-015,PLST,MD,0,1,25879,23,19,12,6,0,1,0,0,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
700,2403310-001,7000000US2403310-001,PRINCE GEORGE'S PRECINCT 10-001,PRINCE GEORGE'S PRECINCT 10-001,PLST,MD,0,1,25880,3168,2910,426,1814,30,258,1,381,258,231,31,8,6,2,105,20,9,0,37,0,0,8,4,1,0,22
700,2403310-002,7000000US2403310-002,PRINCE GEORGE'S PRECINCT 10-002,PRINCE GEORGE'S PRECINCT 10-002,PLST,MD,0,1,25881,6844,6178,1423,3117,48,360,4,1226,666,614,107,38,31,1,320,24,14,1,60,0,0,17,0,0,1,44
700,2403310-003,7000000US2403310-003,PRINCE GEORGE'S PRECINCT 10-003,PRINCE GEORGE'S PRECINCT 10-003,PLST,MD,0,1,25882,3644,3170,1135,1216,43,171,0,605,474,441,44,13,18,0,303,14,10,1,24,0,0,11,1,1,1,29
700,2403310-004,7000000US2403310-004,PRINCE GEORGE'S PRECINCT 10-004,PRINCE GEORGE'S PRECINCT 10-004,PLST,MD,0,1,25883,5000,4509,688,3042,51,245,4,479,491,463,61,12,15,4,253,7,19,1,75,1,0,10,0,2,3,24
700,2403310-005,7000000US2403310-005,PRINCE GEORGE'S PRECINCT 10-005,PRINCE GEORGE'S PRECINCT 10-005,PLST,MD,0,1,25884,4883,4368,2414,1081,28,427,0,418,515,460,87,36,68,0,182,9,17,1,43,1,0,9,0,3,4,54
700,2403310-006,7000000US2403310-006,PRINCE GEORGE'S PRECINCT 10-006,PRINCE GEORGE'S PRECINCT 10-006,PLST,MD,0,1,25885,6634,5993,867,3852,42,581,0,651,641,580,79,26,23,5,290,27,26,4,85,1,0,9,0,3,2,52
700,2403310-007,7000000US2403310-007,PRINCE GEORGE'S PRECINCT 10-007,PRINCE GEORGE'S PRECINCT 10-007,PLST,MD,0,1,25886,3425,3134,636,1927,33,111,0,427,291,276,64,9,23,0,94,19,16,0,43,0,0,7,0,1,0,10
700,2403310-008,7000000US2403310-008,PRINCE GEORGE'S PRECINCT 10-008,PRINCE GEORGE'S PRECINCT 10-008,PLST,MD,0,1,25887,3611,3311,686,1906,15,90,1,613,300,281,47,11,15,0,126,34,12,1,18,0,0,12,0,5,0,17
700,2403310-009,7000000US2403310-009,PRINCE GEORGE'S PRECINCT 10-009,PRINCE GEORGE'S PRECINCT 10-009,PLST,MD,0,1,25888,6636,5982,898,3214,130,271,3,1466,654,609,69,13,4,1,419,27,13,0,40,1,0,20,1,1,0,41
700,2403310-010,7000000US2403310-010,PRINCE GEORGE'S PRECINCT 10-010,PRINCE GEORGE'S PRECINCT 10-010,PLST,MD,0,1,25889,2515,2276,468,1364,29,198,0,217,239,216,47,6,16,0,89,20,10,0,24,3,0,1,0,0,0,23
700,2403310-011,7000000US2403310-011,PRINCE GEORGE'S PRECINCT 10-011,PRINCE GEORGE'S PRECINCT 10-011,PLST,MD,0,1,25890,3464,3232,462,2332,48,223,2,165,232,196,46,2,12,0,73,11,11,0,32,2,0,4,1,2,0,31
700,2403310-012,7000000US2403310-012,PRINCE GEORGE'S PRECINCT 10-012,PRINCE GEORGE'S PRECINCT 10-012,PLST,MD,0,1,25891,8079,7377,1272,4172,77,1214,12,630,702,649,109,45,28,0,323,27,25,0,82,0,0,7,2,1,0,43
700,2403310-013,7000000US2403310-013,PRINCE GEORGE'S PRECINCT 10-013,PRINCE GEORGE'S PRECINCT 10-013,PLST,MD,0,1,25892,7488,6843,1444,3894,54,807,3,641,645,605,124,29,26,3,298,16,23,4,59,6,0,6,5,3,3,34
700,2403310-014,7000000US2403310-014,PRINCE GEORGE'S PRECINCT 10-014,PRINCE GEORGE'S PRECINCT 10-014,PLST,MD,0,1,25893,2454,2326,118,1876,12,46,0,274,128,116,21,1,0,0,53,7,4,0,28,0,0,2,0,0,0,12
700,2403311-001,7000000US2403311-001,PRINCE GEORGE'S PRECINCT 11-001,PRINCE GEORGE'S PRECINCT 11-001,PLST,MD,0,1,25894,3882,3622,526,2817,27,64,4,184,260,220,47,28,11,1,50,44,14,1,21,0,0,1,0,2,0,38
700,2403311-002,7000000US2403311-002,PRINCE GEORGE'S PRECINCT 11-002,PRINCE GEORGE'S PRECINCT 11-002,PLST,MD,0,1,25895,3866,3645,430,3077,6,45,2,85,221,188,49,5,6,1,54,22,25,2,18,0,0,0,1,4,1,29
700,2403311-003,7000000US2403311-003,PRINCE GEORGE'S PRECINCT 11-003,PRINCE GEORGE'S PRECINCT 11-003,PLST,MD,0,1,25896,4380,4135,299,3593,15,80,4,144,245,217,42,7,12,1,62,36,14,0,33,1,0,5,0,2,2,25
700,2403311-004,7000000US2403311-004,PRINCE GEORGE'S PRECINCT 11-004,PRINCE GEORGE'S PRECINCT 11-004,PLST,MD,0,1,25897,7736,7227,897,5797,48,174,3,308,509,450,117,27,16,1,87,94,27,2,73,1,0,0,3,2,0,52
700,2403311-005,7000000US2403311-005,PRINCE GEORGE'S PRECINCT 11-005,PRINCE GEORGE'S PRECINCT 11-005,PLST,MD,0,1,25898,616,575,74,467,1,14,0,19,41,37,11,0,4,0,7,5,0,0,10,0,0,0,0,0,0,4
700,2403312-001,7000000US2403312-001,PRINCE GEORGE'S PRECINCT 12-001,PRINCE GEORGE'S PRECINCT 12-001,PLST,MD,0,1,25899,3572,3243,319,1359,10,425,4,1126,329,291,23,21,12,0,176,15,7,0,21,1,0,9,3,0,3,34
700,2403312-002,7000000US2403312-002,PRINCE GEORGE'S PRECINCT 12-002,PRINCE GEORGE'S PRECINCT 12-002,PLST,MD,0,1,25900,2697,2514,159,1583,12,81,7,672,183,168,15,4,13,0,89,12,2,0,16,0,0,12,1,4,0,15
700,2403312-003,7000000US2403312-003,PRINCE GEORGE'S PRECINCT 12-003,PRINCE GEORGE'S PRECINCT 12-003,PLST,MD,0,1,25901,3936,3749,116,3061,48,57,0,467,187,164,40,3,0,0,54,30,5,0,26,0,0,3,2,0,1,16
700,2403312-004,7000000US2403312-004,PRINCE GEORGE'S PRECINCT 12-004,PRINCE GEORGE'S PRECINCT 12-004,PLST,MD,0,1,25902,6591,6159,236,4366,50,124,4,1379,432,394,42,7,2,0,211,38,15,0,51,2,0,21,1,4,0,36
700,2403312-005,7000000US2403312-005,PRINCE GEORGE'S PRECINCT 12-005,PRINCE GEORGE'S PRECINCT 12-005,PLST,MD,0,1,25903,4470,4181,405,2570,37,444,4,721,289,249,38,5,20,0,120,23,15,1,22,1,1,1,0,2,0,38
700,2403312-006,7000000US2403312-006,PRINCE GEORGE'S PRECINCT 12-006,PRINCE GEORGE'S PRECINCT 12-006,PLST,MD,0,1,25904,5506,5305,72,4791,41,52,4,345,201,169,46,0,3,0,50,27,7,0,35,0,0,0,0,1,0,25
700,2403312-007,7000000US2403312-007,PRINCE GEORGE'S PRECINCT 12-007,PRINCE GEORGE'S PRECINCT 12-007,PLST,MD,0,1,25905,3752,3589,181,3061,15,49,0,283,163,143,44,2,3,0,55,20,5,1,10,0,0,3,0,0,0,15
700,2403312-008,7000000US2403312-008,PRINCE GEORGE'S PRECINCT 12-008,PRINCE GEORGE'S PRECINCT 12-008,PLST,MD,0,1,25906,2857,2691,183,1893,51,94,0,470,166,143,20,2,9,0,57,13,9,0,24,0,0,8,0,1,0,19
700,2403312-009,7000000US2403312-009,PRINCE GEORGE'S PRECINCT 12-009,PRINCE GEORGE'S PRECINCT 12-009,PLST,MD,0,1,25907,7090,6730,198,4808,46,35,1,1642,360,319,41,3,4,0,163,39,22,0,39,0,0,7,0,1,0,35
700,2403312-010,7000000US2403312-010,PRINCE GEORGE'S PRECINCT 12-010,PRINCE GEORGE'S PRECINCT 12-010,PLST,MD,0,1,25908,5860,5354,948,3289,12,634,6,465,506,456,65,26,34,1,198,28,38,3,47,0,0,5,2,9,0,46
700,2403312-011,7000000US2403312-011,PRINCE GEORGE'S PRECINCT 12-011,PRINCE GEORGE'S PRECINCT 12-011,PLST,MD,0,1,25909,5529,5210,302,3930,45,282,10,641,319,274,44,11,4,0,90,47,14,2,53,0,0,6,1,1,1,40
700,2403312-012,7000000US2403312-012,PRINCE GEORGE'S PRECINCT 12-012,PRINCE GEORGE'S PRECINCT 12-012,PLST,MD,0,1,25910,4199,3998,186,3239,22,160,2,389,201,169,28,6,1,0,62,24,5,1,38,1,0,2,0,1,0,28
700,2403312-013,7000000US2403312-013,PRINCE GEORGE'S PRECINCT 12-013,PRINCE GEORGE'S PRECINCT 12-013,PLST,MD,0,1,25911,4760,4576,100,4162,33,30,0,251,184,151,35,1,0,1,57,27,6,3,15,1,0,4,1,0,0,30
