PRECINCT_CODE,COUNTY_CODE,LOCATION_NAME,RA_ADDRESS1,RA_CITY,RA_STATE,RA_ZIP,CONGRESSIONAL_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,IS_POLLING_PLACE
8018,4,TRINITY ASSEMBLY OF GOD - SOCIAL HALL,2122 WEST JOPPA ROAD,LUTHERVILLE/TIMONIUM,MD,21093,2,11,11B,3,2,1
8019,4,MAYS CHAPEL UNITED METH CHURCH,11911 JENIFER ROAD,LUTH/TIMONIUM,MD,21093,2,11,11B,3,2,1
8020,4,PINEWOOD ELEM SCHOOL - GYM,200 RICKSWOOD ROAD,LUTH/TIMONIUM,MD,21093,2,11,11B,3,2,1
8021,4,OREGON RIDGE - SENECA ROOM,13401 BEAVER DAM RD,COCKEYSVILLE,MD,21030,2,11,11A,3,2,1
8022,4,COCKEYSVILLE MIDDLE SCHOOL -GYM,10401 GREENSIDE DR,COCKEYSVILLE,MD,21030,2,42,42A,3,2,1
8023,4,BALTO CHINESE BAPTIST CHURCH - HALL,1804 RIDGE ROAD,REISTERSTOWN,MD,21136,2,11,11A,3,2,1
8024,4,KOREAN PRESBYTERIAN CHURCH - FIRST FLOOR,1600 W. SEMINARY AVE,LUTH/TIMONIUM,MD,21093,2,11,11B,3,2,1
8025,4,SPARKS ELEMENTARY SCHOOL - GYM,601 BELFAST RD,SPARKS,MD,21152,2,42,42A,3,2,1
8026,4,COCKEYSVILLE MIDDLE SCHOOL -GYM,10401 GREENSIDE DR,COCKEYSVILLE,MD,21030,2,11,11B,3,2,1
8027,4,OREGON RIDGE - SEQUOIA ROOM,13401 BEAVER DAM RD,COCKEYSVILLE,MD,21030,2,42,42A,3,2,1
8028,4,LUTHERVILLE LABORATORY SCHOOL-CAFE,1700 YORK ROAD,LUTH/TIMONIUM,MD,21093,2,11,11B,3,2,1
8029,4,OREGON RIDGE - SEQUOIA ROOM,13401 BEAVER DAM RD,COCKEYSVILLE,MD,21030,2,11,11A,3,2,1
9001,4,BROOKLANDVILLE FIRE DEPARTMENT-ENGINE BAY,10017 FALLS ROAD,LUTH/TIMONIUM,MD,21093,2,11,11B,3,2,1
9002,4,RIDGE RUXTON SCHOOL- MULTI PURPOSE RM,6916 CHARLES STREET,BALTIMORE,MD,21204,2,11,11B,3,2,1
9003,4,RODGERS FORGE ELEM SCHOOL - CAFE,250 DUMBARTON ROAD,BALTIMORE,MD,21212,2,43,43B,3,2,1
9004,4,RODGERS FORGE ELEM SCHOOL - CAFE,250 DUMBARTON ROAD,BALTIMORE,MD,21212,2,42,42B,3,2,1
9005,4,BYKOTA SENIOR CENTER - GYM,611 CENTRAL AVE,BALTIMORE,MD,21204,2,43,43B,3,2,1
9006,4,CARVER CENTER FOR ARTS AND TECH HS - CAFE,938 YORK RD,BALTIMORE,MD,21204,2,42,42B,3,2,1
9007,4,HAMPTON ELEMENTARY SCHOOL - MULTI PURPOSE RM,1115 CHARMUTH RD,LUTH/TIMONIUM,MD,21093,2,42,42B,3,2,1
9008,4,LOCH RAVEN HIGH SCHOOL - GYM,1212 COWPENS AVE,TOWSON,MD,21286,2,42,42B,3,2,1
9009,4,LOCH RAVEN HIGH SCHOOL-CAFE,1212 COWPENS AVENUE,BALTIMORE,MD,21286,2,7,07A,3,2,1
9010,4,CROMWELL VALLEY ELEMENTARY REG MAGNET - CAFE,825 PROVIDENCE RD,BALTIMORE,MD,21286,2,43,43B,3,2,1
9011,4,TOWSON AREA BRANCH LIBRARY- MEETING ROOM,320 YORK ROAD,BALTIMORE,MD,21204,2,43,43B,3,2,1
9012,4,TOWSON HIGH SCHOOL - CAFETERIA,69 CEDAR AVENUE,BALTIMORE,MD,21286,2,43,43B,3,2,1
9013,4,STONELEIGH ELEMENTARY SCHOOL - GYM,900 PEMBERTON RD,BALTIMORE,MD,21212,2,43,43B,3,2,1
9014,4,STONELEIGH ELEMENTARY SCHOOL - CAFE,900 PEMBERTON RD,BALTIMORE,MD,21212,2,43,43B,3,2,1
9015,4,LOCH RAVEN ACADEMY - CAFETERIA,8101 LASALLE ROAD,BALTIMORE,MD,21286,2,43,43B,3,2,1
9016,4,PLEASANT PLAINS ELEM. SCHOOL- GYM,8300 PLEASANT PLAINS ROAD,BALTIMORE,MD,21286,2,8,8,3,2,1
9017,4,PLEASANT PLAINS ELEMENTARY SCHOOL - CAFE',8300 PLEASANT PLAINS RD,BALTIMORE,MD,21286,2,8,8,3,2,1
9018,4,OAKLEIGH ELEMENTARY SCHOOL - GYM,1900 WHITE OAK AVE,BALTIMORE,MD,21234,2,8,8,3,2,1
9019,4,LOCH RAVEN COMM CENTER - GYM,1801 GLEN KEITH BLVD,BALTIMORE,MD,21234,2,8,8,3,2,1
9020,4,HALSTEAD ACADEMY - CAFE,1111 HALSTEAD ROAD,BALTIMORE,MD,21234,2,8,8,3,2,1
9021,4,VILLA CRESTA ELEMENTARY SCHOOL - GYM,2600 RADER AVENUE,BALTIMORE,MD,21234,2,8,8,3,2,1
9022,4,PARKVILLE HIGH SCHOOL - CAFETERIA,2600 PUTTY HILL AVENUE,BALTIMORE,MD,21234,2,8,8,3,2,1
9023,4,HARFORD HILLS ELEM SCHOOL - GYM,8902 OLD HARFORD ROAD,BALTIMORE,MD,21234,2,8,8,3,2,1
9024,4,PINE GROVE ELEMENTARY SCHOOL - CAFETERIA,2701 SUMMIT AVENUE,BALTIMORE,MD,21234,2,7,07A,3,2,1
9025,4,PINE GROVE ELEMENTARY SCHOOL - CAFETERIA,2701 SUMMIT AVENUE,BALTIMORE,MD,21234,2,7,07A,3,2,1
9026,4,OAKLEIGH ELEMENTARY SCHOOL - GYM,1900 WHITE OAK AVE,BALTIMORE,MD,21234,2,8,8,3,2,1
9027,4,CROMWELL VALLEY ELEMENTARY REG MAGNET - CAFE,825 PROVIDENCE RD,BALTIMORE,MD,21286,2,8,8,3,2,1
9028,4,HALSTEAD ACADEMY-GYM,1111 HALSTEAD ROAD,BALTIMORE,MD,21234,2,8,8,3,2,1
9029,4,CARVER CENTER FOR ARTS AND TECH HS - CAFE,938 YORK RD,BALTIMORE,MD,21204,2,43,43B,3,2,1
9030,4,RODGERS FORGE ELEM SCHOOL - CAFE,250 DUMBARTON ROAD,BALTIMORE,MD,21212,2,11,11B,3,2,1
9031,4,HAMPTON ELEMENTARY SCHOOL - MULTI PURPOSE RM,1115 CHARMUTH RD,LUTH/TIMONIUM,MD,21093,2,11,11B,3,2,1
1001,5,SOLOMONS RESCUE SQUAD,13150 HG TRUEMAN RD,SOLOMONS,MD,20688,5,29,29C,7,5,1
1002,5,SOUTHERN COMMUNITY CENTER,20 APPEAL LANE,LUSBY,MD,20657,5,29,29C,7,5,1
1003,5,ST LEONARD ELEMENTARY SCHOOL,5370 ST LEONARD RD,ST LEONARD,MD,20685,5,27,27C,7,5,1
1004,5,MUTUAL ELEMENTARY SCHOOL,1455 BALL RD,PORT REPUBLIC,MD,20676,5,27,27C,7,5,1
1005,5,PATUXENT APPEAL ELEMENTARY CAMPUS,35 APPEAL LN,LUSBY,MD,20657,5,29,29C,7,5,1
1006,5,PATUXENT HIGH SCHOOL,12485 SOUTHERN CONNECTOR BLVD,LUSBY,MD,20657,5,29,29C,7,5,1
1007,5,MILL CREEK MIDDLE SCHOOL,12200 SOUTHERN CONNECTOR BLVD,LUSBY,MD,20657,5,29,29C,7,5,1
2001,5,ST. LEONARD FIRE DEPARTMENT,200 CALVERT BEACH RD,ST. LEONARD,MD,20685,5,27,27C,7,5,1
2002,5,CALVERT FAIRGROUNDS BUILDING,140 CALVERT FAIR DR,PRINCE FREDERICK,MD,20678,5,27,27C,7,5,1
2003,5,HUNTINGTOWN HIGH SCHOOL,4125 N SOLOMONS ISLAND RD,HUNTINGTOWN,MD,20639,5,27,27C,7,5,1
2004,5,CALVERT HIGH SCHOOL,520 FOX RUN BLVD,PRINCE FREDERICK,MD,20678,5,27,27C,7,5,1
2005,5,PLUM POINT ELEMENTARY SCHOOL,1245 PLUM POINT RD,HUNTINGTOWN,MD,20639,5,27,27C,7,5,1
2006,5,CALVERT PINES SENIOR CENTER,450 W DARES BEACH RD,PRINCE FREDERICK,MD,20678,5,27,27C,7,5,1
3001,5,NORTH BEACH FIRE DEPARTMENT,8536 BAYSIDE RD,CHESAPEAKE BEACH,MD,20732,5,27,27B,7,5,1
3003,5,SUNDERLAND ELEMENTARY SCHOOL,150 CLYDE JONES RD,SUNDERLAND,MD,20689,5,27,27C,7,5,1
3004,5,WINDY HILL ELEMENTARY SCHOOL,9550 BOYDS TURN RD,OWINGS,MD,20736,5,27,27B,7,5,1
3005,5,MT. HARMONY ELEMENTARY SCHOOL,900 W MT. HARMONY RD,OWINGS,MD,20736,5,27,27B,7,5,1
3006,5,NORTHERN MIDDLE SCHOOL,2954 CHANEYVILLE RD,OWINGS,MD,20736,5,27,27B,7,5,1
3007,5,FAIRVIEW VOTE CENTER,8120 SOUTHERN MARYLAND BLVD,OWINGS,MD,20736,5,27,27B,7,5,1
3008,5,NORTHEAST COMMUNITY CENTER,4075 GORDON STINNETT AVE,CHESAPEAKE BEACH,MD,20732,5,27,27B,7,5,1
1001,6,GOLDSBORO FIRE HALL,700 OLD LINE RD,GOLDSBORO,MD,21636,1,36,36,2,1,1
2001,6,GREENSBORO V.F.C. COMMUNITY HALL,13781 GREENSBORO RD,GREENSBORO,MD,21639,1,36,36,2,1,1
3001,6,DENTON FIRE HALL,400 S. FIFTH AVE.,DENTON,MD,21629,1,37,37B,2,1,1
4001,6,PRESTON FIRE HALL,3680 CHOPTANK RD,PRESTON,MD,21655,1,37,37B,2,1,1
5001,6,FEDERALSBURG FIRE HALL,208 UNIVERSITY AVE.,FEDERALSBURG,MD,21632,1,37,37B,2,1,1
6001,6,HILLSBORO TOWN HALL,22043 CHURCH ST,HILLSBORO,MD,21641,1,37,37B,2,1,1
7001,6,RIDGELY FIRE HALL,101 SUNSET BLVD.,RIDGELY,MD,21660,1,36,36,2,1,1
8001,6,COL RICHARDSON HIGH SCHOOL,25320 RICHARDSON RD,FEDERALSBURG,MD,21632,1,37,37B,2,1,1
10001,7,FRANCIS SCOTT KEY HIGH SCHOOL,3825 BARK HILL RD,UNION BRIDGE,MD,21791,2,5,5,5,3,1
1001,7,NORTHWEST MIDDLE SCHOOL,99 KINGS DR,TANEYTOWN,MD,21787,2,5,5,5,3,1
1002,7,TANEYTOWN ELEMENTARY,100 KINGS DR,TANEYTOWN,MD,21787,2,5,5,5,3,1
11001,7,OLD NEW WINDSOR SCHOOL COMMUNITY ROOM,1100 GREEN VALLEY ROAD,NEW WINDSOR,MD,21776,2,5,5,5,3,1
11002,7,OLD NEW WINDSOR SCHOOL COMMUNITY ROOM,1100 GREEN VALLEY ROAD,NEW WINDSOR,MD,21776,2,5,5,5,3,1
12001,7,FRANCIS SCOTT KEY HIGH SCHOOL,3825 BARK HILL RD,UNION BRIDGE,MD,21791,2,5,5,5,3,1
13001,7,MT AIRY MIDDLE SCHOOL,102 WATERSVILLE RD,MT AIRY,MD,21771,3,5,5,5,3,1
14001,7,WINFIELD FIRE DEPARTMENT SOCIAL HALL,1320 W OLD LIBERTY RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
14002,7,LINTON SPRINGS ELEMENTARY,375 RONSDALE RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
14003,7,LINTON SPRINGS ELEMENTARY,375 RONSDALE RD,SYKESVILLE,MD,21784,3,5,5,5,3,1
14004,7,SYKESVILLE MIDDLE SCHOOL,7301 SPRINGFIELD AVE,SYKESVILLE,MD,21784,3,5,5,5,3,1
14005,7,SOUTH CARROLL HIGH SCHOOL,1300 WEST OLD LIBERTY RD,SYKESVILLE,MD,21784,3,5,5,5,3,1
2001,7,FRANCIS SCOTT KEY HIGH SCHOOL,3825 BARK HILL RD,UNION BRIDGE,MD,21791,2,5,5,5,3,1
2002,7,PLEASANT VALLEY COMMUNITY FIRE COMPANY,2030 S PLEASANT VALLEY RD,WESTMINSTER,MD,21158,2,5,5,5,3,1
3001,7,PLEASANT VALLEY COMMUNITY FIRE COMPANY,2030 S PLEASANT VALLEY RD,WESTMINSTER,MD,21158,2,5,5,5,3,1
3002,7,NORTH CARROLL COMMUNITY SCHOOL,401 STONE RD,WESTMINSTER,MD,21158,2,42,42C,5,3,1
4001,7,WINTERS MILL HIGH SCHOOL,560 GORSUCH RD,WESTMINSTER,MD,21157,2,42,42C,5,3,1
4002,7,SANDYMOUNT ELEMENTARY SCHOOL,2222 OLD WESTMINSTER PK,FINKSBURG,MD,21048,2,42,42C,5,3,1
4003,7,MECHANICSVILLE ELEMENTARY,3838 SYKESVILLE RD,SYKESVILLE,MD,21784,2,42,42C,5,3,1
4004,7,MECHANICSVILLE ELEMENTARY,3838 SYKESVILLE RD,SYKESVILLE,MD,21784,2,42,42C,5,3,1
4005,7,MECHANICSVILLE ELEMENTARY,3838 SYKESVILLE RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
4006,7,MECHANICSVILLE ELEMENTARY,3838 SYKESVILLE RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
4007,7,FRIENDSHIP VALLEY ELEMENTARY SCHOOL,1100 GIST RD,WESTMINSTER,MD,21157,2,42,42C,5,3,1
5001,7,LIBERTY HIGH SCHOOL,5855 BARTHOLOW RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
5002,7,OKLAHOMA ROAD MIDDLE SCHOOL,6300 OKLAHOMA RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
5003,7,LIBERTY HIGH SCHOOL,5855 BARTHOLOW RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
5004,7,SOUTH CARROLL SENIOR CENTER,5928 MINERAL HILL RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
5005,7,OKLAHOMA ROAD MIDDLE SCHOOL,6300 OKLAHOMA RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
5006,7,SYKESVILLE MIDDLE SCHOOL,7301 SPRINGFIELD AVE,SYKESVILLE,MD,21784,2,5,5,5,3,1
6001,7,MANCHESTER VALLEY HIGH SCHOOL,3300 MAPLE GROVE RD,MANCHESTER,MD,21102,2,5,5,5,3,1
6002,7,MANCHESTER VALLEY HIGH SCHOOL,3300 MAPLE GROVE RD,MANCHESTER,MD,21102,2,5,5,5,3,1
6003,7,NORTH CARROLL MIDDLE SCHOOL,2401 HANOVER PK,HAMPSTEAD,MD,21074,2,42,42C,5,3,1
6004,7,NORTH CARROLL MIDDLE SCHOOL,2401 HANOVER PK,HAMPSTEAD,MD,21074,2,42,42C,5,3,1
6005,7,MANCHESTER VALLEY HIGH SCHOOL,3300 MAPLE GROVE RD,MANCHESTER,MD,21102,2,42,42C,5,3,1
7001,7,PLEASANT VALLEY COMMUNITY FIRE COMPANY,2030 S PLEASANT VALLEY RD,WESTMINSTER,MD,21158,2,5,5,5,3,1
7002,7,NORTH CARROLL COMMUNITY SCHOOL,401 STONE RD,WESTMINSTER,MD,21158,2,42,42C,5,3,1
7003,7,WINTERS MILL HIGH SCHOOL,560 GORSUCH RD,WESTMINSTER,MD,21157,2,42,42C,5,3,1
7004,7,WINTERS MILL HIGH SCHOOL,560 GORSUCH RD,WESTMINSTER,MD,21157,2,5,5,5,3,1
7005,7,FRIENDSHIP VALLEY ELEMENTARY SCHOOL,1100 GIST RD,WESTMINSTER,MD,21157,2,5,5,5,3,1
7006,7,FRIENDSHIP VALLEY ELEMENTARY SCHOOL,1100 GIST RD,WESTMINSTER,MD,21157,2,5,5,5,3,1
7007,7,WESTMINSTER ELEMENTARY SCHOOL,811 UNIONTOWN RD,WESTMINSTER,MD,21158,2,5,5,5,3,1
7008,7,WESTMINSTER WEST MIDDLE,60 MONROE ST,WESTMINSTER,MD,21157,2,5,5,5,3,1
7009,7,WESTMINSTER WEST MIDDLE,60 MONROE ST,WESTMINSTER,MD,21157,2,5,5,5,3,1
7010,7,WESTMINSTER ELEMENTARY SCHOOL,811 UNIONTOWN RD,WESTMINSTER,MD,21158,2,5,5,5,3,1
8001,7,SPRING GARDEN ELEMENTARY,700 BOXWOOD DR,HAMPSTEAD,MD,21074,2,42,42C,5,3,1
8002,7,HAMPSTEAD ELEMENTARY SCHOOL,3737 SHILOH RD,HAMPSTEAD,MD,21074,2,42,42C,5,3,1
8003,7,HAMPSTEAD ELEMENTARY SCHOOL,3737 SHILOH RD,HAMPSTEAD,MD,21074,2,42,42C,5,3,1
9001,7,WINFIELD FIRE DEPARTMENT SOCIAL HALL,1320 W OLD LIBERTY RD,SYKESVILLE,MD,21784,2,5,5,5,3,1
9002,7,OLD NEW WINDSOR SCHOOL COMMUNITY ROOM,1100 GREEN VALLEY ROAD,NEW WINDSOR,MD,21776,2,5,5,5,3,1
9003,7,OLD NEW WINDSOR SCHOOL COMMUNITY ROOM,1100 GREEN VALLEY ROAD,NEW WINDSOR,MD,21776,2,5,5,5,3,1
1001,8,1-1 CECILTON ELEMENTARY SCHOOL,251 W. MAIN ST.,CECILTON,MD,21913,1,36,36,2,1,1
2001,8,2-1 BOHEMIA MANOR MIDDLE SCHOOL,2757 AUGUSTINE HERMAN HWY,CHESAPEAKE CITY,MD,21915,1,36,36,2,1,1
2002,8,2-1 BOHEMIA MANOR MIDDLE SCHOOL,2757 AUGUSTINE HERMAN HWY,CHESAPEAKE CITY,MD,21915,1,36,36,2,1,1
3001,8,3-1 THOMSON ESTATES ELEMENTARY SCHOOL,203 E. THOMSON DR.,ELKTON,MD,21921,1,36,36,2,1,1
3002,8,3-2 ELKTON HIGH SCHOOL,110 JAMES ST,ELKTON,MD,21921,1,36,36,2,1,1
3003,8,3-3 HOLLY HALL ELEMENTARY SCHOOL,233 WHITE HALL RD.,ELKTON,MD,21921,1,36,36,2,1,1
3004,8,3-5 LEEDS ELEMENTARY SCHOOL,615 DEAVER RD,ELKTON,MD,21921,1,36,36,2,1,1
3005,8,3-5 LEEDS ELEMENTARY SCHOOL,615 DEAVER RD,ELKTON,MD,21921,1,35,35B,2,1,1
4001,8,4-1 CHERRY HILL MIDDLE SCHOOL,2535 SINGERLY ROAD,ELKTON,MD,21921,1,36,36,2,1,1
4002,8,4-2 CECIL MANOR ELEMENTARY SCHOOL,971 ELK MILLS ROAD,ELKTON,MD,21921,1,36,36,2,1,1
4003,8,4-1 CHERRY HILL MIDDLE SCHOOL,2535 SINGERLY ROAD,ELKTON,MD,21921,1,35,35B,2,1,1
5001,8,5-1 NORTH EAST MIDDLE SCHOOL,200 E. CECIL AVE.,NORTH EAST,MD,21901,1,36,36,2,1,1
5002,8,5-2 CHARLESTOWN ELEMENTARY SCHOOL,550 BALTIMORE ST,CHARLESTOWN,MD,21914,1,35,35B,2,1,1
5003,8,5-3 ELK NECK ELEMENTARY SCHOOL,41 RACINE SCHOOL RD.,ELKTON,MD,21921,1,36,36,2,1,1
5004,8,5-4 NORTH EAST ELEMENTARY SCHOOL,301 THOMAS AVE.,NORTH EAST,MD,21901,1,35,35B,2,1,1
5005,8,5-5 BAYVIEW ELEMENTARY SCHOOL,910 NORTH EAST RD,NORTH EAST,MD,21901,1,35,35B,2,1,1
5006,8,5-1 NORTH EAST MIDDLE SCHOOL,200 E. CECIL AVE.,NORTH EAST,MD,21901,1,36,36,2,1,1
6001,8,6-1 RISING SUN MIDDLE SCHOOL,289 PEARL ST,RISING SUN,MD,21911,1,35,35B,2,1,1
6002,8,6-2 RISING SUN ELEMENTARY SCHOOL,500 HOPEWELL RD.,RISING SUN,MD,21911,1,35,35B,2,1,1
6003,8,6-1 RISING SUN MIDDLE SCHOOL,289 PEARL ST,RISING SUN,MD,21911,1,35,35B,2,1,1
6004,8,6-2 RISING SUN ELEMENTARY SCHOOL,500 HOPEWELL RD.,RISING SUN,MD,21911,1,35,35A,2,1,1
7001,8,7-1 BAINBRIDGE ELEMENTARY SCHOOL,41 PRESTON AVE.,PORT DEPOSIT,MD,21904,1,35,35B,2,1,1
7002,8,7-4 PERRYVILLE MIDDLE SCHOOL,850 AIKEN AVE,PERRYVILLE,MD,21903,1,35,35B,2,1,1
7003,8,7-1 BAINBRIDGE ELEMENTARY SCHOOL,41 PRESTON AVE.,PORT DEPOSIT,MD,21904,1,35,35A,2,1,1
7004,8,7-4 PERRYVILLE MIDDLE SCHOOL,850 AIKEN AVE,PERRYVILLE,MD,21903,1,35,35B,2,1,1
8001,8,8-1 CONOWINGO ELEMENTARY SCHOOL,471 ROWLANDSVILLE RD,CONOWINGO,MD,21918,1,35,35A,2,1,1
9001,8,9-2 CALVERT ELEMENTARY SCHOOL,79 BRICK MEETINGHOUSE RD,RISING SUN,MD,21911,1,35,35B,2,1,1
9002,8,9-2 CALVERT ELEMENTARY SCHOOL,79 BRICK MEETINGHOUSE RD,RISING SUN,MD,21911,1,35,35B,2,1,1
10001,9,GALE BAILEY ELEMENTARY SCHOOL,4740 PISGAH-MARBURY ROAD,MARBURY,MD,20658,5,28,28,7,5,1
1001,9,LA PLATA HIGH SCHOOL,THE COMMON AREA 6035 RADIO STATION ROAD,LA PLATA,MD,20646,5,28,28,7,5,1
1002,9,MILTON M. SOMERS MIDDLE SCHOOL,300 WILLOW LANE,LA PLATA,MD,20646,5,28,28,7,5,1
1003,9,MILTON M. SOMERS MIDDLE SCHOOL,300 WILLOW LANE,LA PLATA,MD,20646,5,28,28,7,5,1
1004,9,LA PLATA HIGH SCHOOL,THE COMMON AREA 6035 RADIO STATION ROAD,LA PLATA,MD,20646,5,28,28,7,5,1
2001,9,"ST IGNATIUS CHURCH HALL, HILLTOP",6455 PORT TOBACCO ROAD,LA PLATA,MD,20646,5,28,28,7,5,1
3001,9,MT HOPE ELEMENTARY SCHOOL - GYM,9275 IRONSIDES ROAD,NANJEMOY,MD,20662,5,28,28,7,5,1
4001,9,"TRINITY CHURCH HALL, NEWPORT",9560 TRINITY CHURCH ROAD,CHARLOTTE HALL,MD,20622,5,28,28,7,5,1
4002,9,BEL ALTON FIREHOUSE,**PARKING IN REAR** 9765 BEL ALTON NEWTOWN ROAD,BEL ALTON,MD,20611,5,28,28,7,5,1
5001,9,PICCOWAXEN MIDDLE SCHOOL,12834 ROCK POINT ROAD,NEWBURG,MD,20664,5,28,28,7,5,1
6001,9,MCDONOUGH HIGH SCHOOL,7165 MARSHALL CORNER ROAD,POMFRET,MD,20675,5,28,28,7,5,1
6002,9,BILLINGSLEY ELEMENTARY SCHOOL - GYM,10069 BILLINGSLEY ROAD,WHITE PLAINS,MD,20695,5,28,28,7,5,1
6003,9,NORTH POINT HIGH SCHOOL (GYMNASIUM),2500 DAVIS ROAD,WALDORF,MD,20603,5,28,28,7,5,1
6004,9,WILLIAM B WADE ELEMENTARY SCHOOL,2300 SMALLWOOD DRIVE WEST,WALDORF,MD,20603,5,28,28,7,5,1
6005,9,DANIEL OF ST THOMAS JENIFER ELEM SCHOOL,2820 JENIFER SCHOOL LANE,WALDORF,MD,20603,5,27,27A,7,5,1
6006,9,DR SAMUEL A MUDD ELEMENTARY-CAFE,820 STONE AVE,WALDORF,MD,20602,5,28,28,7,5,1
6007,9,DR SAMUEL A MUDD ELEMENTARY-CAFE,820 STONE AVE,WALDORF,MD,20602,5,28,28,7,5,1
6008,9,WALDORF SENIOR AND RECREATIONAL CENTER,90 POST OFFICE ROAD,WALDORF,MD,20602,5,27,27A,7,5,1
6009,9,EVA TURNER ELEMENTARY SCHOOL,1000 BANNISTER CIRCLE,WALDORF,MD,20602,5,28,28,7,5,1
6010,9,WESTLAKE HIGH SCHOOL,3300 MIDDLETOWN ROAD,WALDORF,MD,20603,5,28,28,7,5,1
6011,9,MATTAWOMAN MIDDLE SCHOOL,10145 BERRY ROAD,WALDORF,MD,20603,5,28,28,7,5,1
6012,9,JOHN HANSON MIDDLE SCHOOL (CAFETERIA),12350 VIVIAN ADAMS DRIVE,WALDORF,MD,20603,5,27,27A,7,5,1
6013,9,MATTAWOMAN MIDDLE SCHOOL,10145 BERRY ROAD,WALDORF,MD,20603,5,28,28,7,5,1
6014,9,MCDONOUGH HIGH SCHOOL,7165 MARSHALL CORNER ROAD,POMFRET,MD,20675,5,28,28,7,5,1
6015,9,C PAUL BARNHART ELEM SCHOOL (CAFETERIA),4800 LANCASTER CIRCLE,WALDORF,MD,20603,5,28,28,7,5,1
6016,9,WILLIAM B WADE ELEMENTARY SCHOOL,2300 SMALLWOOD DRIVE WEST,WALDORF,MD,20603,5,28,28,7,5,1
6017,9,WAKEFIELD NEIGHBORHOOD CENTER,2002 NANTUCKET DRIVE,WALDORF,MD,20602,5,27,27A,7,5,1
6018,9,MARY B NEAL ELEMENTARY SCHOOL (GYMSNASIUM),12105 ST GEORGES DRIVE,WALDORF,MD,20602,5,28,28,7,5,1
6019,9,NORTH POINT HIGH SCHOOL (GYMNASIUM),2500 DAVIS ROAD,WALDORF,MD,20603,5,28,28,7,5,1
6020,9,C PAUL BARNHART ELEM SCHOOL (CAFETERIA),4800 LANCASTER CIRCLE,WALDORF,MD,20603,5,28,28,7,5,1
6021,9,NORTH POINT HIGH SCHOOL (GYMNASIUM),2500 DAVIS ROAD,WALDORF,MD,20603,5,28,28,7,5,1
6022,9,WALDORF ELKS LODGE,2210 OLD WASHINGTON ROAD,WALDORF,MD,20601,5,27,27A,7,5,1
7001,9,GENERAL SMALLWOOD MIDDLE SCHOOL (CAFETERIA),4990 INDIAN HEAD HIGHWAY,INDIAN HEAD,MD,20640,5,28,28,7,5,1
7002,9,INDIAN HEAD VILLAGE GREEN PAVILION,100 WALTER THOMAS ROAD,INDIAN HEAD,MD,20640,5,28,28,7,5,1
7003,9,MATTHEW HENSON MIDDLE SCHOOL,**PARKING IN REAR OF SCHOOL** 3535 LIVINGSTON ROAD,INDIAN HEAD,MD,20640,5,28,28,7,5,1
7004,9,MATTHEW HENSON MIDDLE SCHOOL,**PARKING IN REAR OF SCHOOL** 3535 LIVINGSTON ROAD,INDIAN HEAD,MD,20640,5,28,28,7,5,1
8001,9,ST CHARLES HIGH SCHOOL - GYM,5305 PINEY CHURCH ROAD,WALDORF,MD,20602,5,28,28,7,5,1
8002,9,THOMAS STONE HIGH SCHOOL,3785 LEONARDTOWN ROAD,WALDORF,MD,20601,5,27,27A,7,5,1
8003,9,THOMAS STONE HIGH SCHOOL,3785 LEONARDTOWN ROAD,WALDORF,MD,20601,5,27,27A,7,5,1
8004,9,ST CHARLES HIGH SCHOOL - GYM,5305 PINEY CHURCH ROAD,WALDORF,MD,20602,5,28,28,7,5,1
8005,9,ST CHARLES HIGH SCHOOL - GYM,5305 PINEY CHURCH ROAD,WALDORF,MD,20602,5,27,27A,7,5,1
8006,9,ST CHARLES HIGH SCHOOL - GYM,5305 PINEY CHURCH ROAD,WALDORF,MD,20602,5,27,27A,7,5,1
9001,9,HUGHESVILLE FIREHOUSE,15245 PRINCE FREDERICK ROAD,HUGHESVILLE,MD,20637,5,27,27A,7,5,1
9002,9,BENEDICT FIREHOUSE,18210 HYATT AVE,BENEDICT,MD,20612,5,28,28,7,5,1
10001,10,LAKES-STRAITS FIRE HALL,2103 FARM CREEK RD,WINGATE,MD,21675,1,37,37B,1,1,1
1001,10,ELDORADO-BROOKVIEW FIRE HALL,5752 RHODESDALE-ELDORADO RD,RHODESDALE,MD,21659,1,37,37B,1,1,1
11001,10,VIENNA ELEMENTARY SCHOOL CAFETERIA,4905 OCEAN GTWY ROUTE 731,VIENNA,MD,21869,1,37,37B,1,1,1
12001,10,HURLOCK COMMUNITY CENTER,220 S. MAIN STREET,HURLOCK,MD,21643,1,37,37B,1,1,1
12002,10,HURLOCK COMMUNITY CENTER,220 S. MAIN STREET,HURLOCK,MD,21643,1,37,37A,1,1,1
